code,name,industry,region,list_date,ts_code,trade_date,open,high,low,close,pre_close,change,pct_change,volume,amount,turnover_rate,turnover_rate_free,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dividend_yield,dividend_yield_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_up,limit_down,adj_factor
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250430,58.87,59.92,58.8,59.47,59.19,0.28,0.4731,15569.62,92717.668,4.0924,4.0924,0.85,56.2549,57.5463,7.879,10.5968,9.871,,,20237.9856,3804.5127,3804.5127,1203553.0036,226254.3703,71.03,47.35,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250429,60.22,60.3,58.52,59.19,61.46,-2.27,-3.6935,27450.03,162547.178,7.2151,7.2151,1.54,55.9901,57.2754,7.8419,10.5469,9.8245,,,20237.9856,3804.5127,3804.5127,1197886.3677,225189.1067,73.75,49.17,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250428,62.7,63.31,61.43,61.46,63.05,-1.59,-2.5218,16260.84,101298.996,4.2741,4.2741,0.94,154.9458,57.1932,8.3704,22.3021,10.9472,,,20237.9856,3804.5127,3804.5127,1243826.595,233825.3505,75.66,50.44,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250425,62.66,63.69,62.28,63.05,62.66,0.39,0.6224,12147.48,76484.78,3.1929,3.1929,0.7,158.9543,58.6728,8.5869,22.8791,11.2304,,,20237.9856,3804.5127,3804.5127,1276004.9921,239874.5257,75.19,50.13,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250424,64.6,64.8,62.62,62.66,64.5,-1.84,-2.8527,18777.01,119047.161,4.9355,4.9355,1.15,157.9711,58.3099,8.5338,22.7376,11.1609,,,20237.9856,3804.5127,3804.5127,1268112.1777,238390.7658,77.4,51.6,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250423,65.0,65.08,64.25,64.5,64.62,-0.12,-0.1857,16640.86,107393.064,4.374,4.374,1.02,162.6099,60.0221,8.7844,23.4052,11.4887,,,20237.9856,3804.5127,3804.5127,1305350.0712,245391.0692,77.54,51.7,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250422,64.2,65.46,63.78,64.62,64.48,0.14,0.2171,25401.56,163958.147,6.6767,6.6767,1.67,162.9124,60.1338,8.8007,23.4488,11.5101,,,20237.9856,3804.5127,3804.5127,1307778.6295,245847.6107,77.38,51.58,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250421,63.91,64.68,63.66,64.48,63.91,0.57,0.8919,13743.47,88365.479,3.6124,3.6124,0.78,162.5595,60.0035,8.7817,23.398,11.4851,,,20237.9856,3804.5127,3804.5127,1304945.3115,245314.9789,76.69,51.13,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250418,64.31,64.8,63.36,63.91,64.58,-0.67,-1.0375,12240.49,78290.828,3.2174,3.2174,0.52,161.1224,59.4731,8.704,23.1911,11.3836,,,20237.9856,3804.5127,3804.5127,1293409.6597,243146.4067,77.5,51.66,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250417,64.68,65.78,64.55,64.58,65.02,-0.44,-0.6767,13776.84,89792.148,3.6212,3.6212,0.48,162.8116,60.0966,8.7953,23.4343,11.5029,,,20237.9856,3804.5127,3804.5127,1306969.11,245695.4302,78.02,52.02,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250416,65.09,65.8,64.25,65.02,65.4,-0.38,-0.581,16599.32,107985.818,4.3631,4.3631,0.49,163.9208,60.506,8.8552,23.5939,11.5813,,,20237.9856,3804.5127,3804.5127,1315873.8237,247369.4158,78.48,52.32,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250415,66.78,66.79,64.9,65.4,66.78,-1.38,-2.0665,19705.37,129281.617,5.1795,5.1795,0.54,164.8789,60.8597,8.907,23.7318,11.649,,,20237.9856,3804.5127,3804.5127,1323564.2582,248815.1306,80.14,53.42,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250414,67.58,67.95,66.26,66.78,66.93,-0.15,-0.2241,25507.65,170665.192,6.7046,6.7046,0.62,168.358,62.1439,9.0949,24.2326,11.8948,,,20237.9856,3804.5127,3804.5127,1351492.6784,254065.3581,80.32,53.54,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250411,64.21,68.69,64.2,66.93,64.94,1.99,3.0644,41886.27,279732.23,11.0096,11.0096,1.13,168.7361,62.2834,9.1153,24.287,11.9215,,,20237.9856,3804.5127,3804.5127,1354528.3762,254636.035,77.93,51.95,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250410,65.65,67.66,64.9,64.94,64.83,0.11,0.1697,38750.64,256581.974,10.1854,10.1854,1.12,163.7192,60.4316,8.8443,23.5649,11.5671,,,20237.9856,3804.5127,3804.5127,1314254.7849,247065.0547,77.8,51.86,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250409,62.16,65.68,59.1,64.83,63.7,1.13,1.7739,43998.67,279539.054,11.5649,11.5649,1.34,163.4418,60.3292,8.8293,23.525,11.5475,,,20237.9856,3804.5127,3804.5127,1312028.6064,246646.5583,76.44,50.96,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250408,64.5,65.78,61.99,63.7,62.0,1.7,2.7419,32311.04,206496.781,8.4928,8.4928,0.97,160.593,59.2777,8.6754,23.1149,11.3462,,,20237.9856,3804.5127,3804.5127,1289159.6827,242347.459,74.4,49.6,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250407,71.46,73.1,60.3,62.0,74.25,-12.25,-16.4983,48432.12,327295.006,12.7302,12.7302,1.44,156.3072,57.6957,8.4439,22.4981,11.0434,,,20237.9856,3804.5127,3804.5127,1254755.1072,235879.7874,89.1,59.4,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250403,73.08,75.75,73.07,74.25,74.25,0.0,0.0,21277.14,158790.713,5.5926,5.5926,0.6,187.1904,69.0953,10.1123,26.9432,13.2253,,,20237.9856,3804.5127,3804.5127,1502670.4308,282485.068,89.1,59.4,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250402,75.55,76.38,73.9,74.25,76.18,-1.93,-2.5335,26276.26,197048.005,6.9066,6.9066,0.8,187.1904,69.0953,10.1123,26.9432,13.2253,,,20237.9856,3804.5127,3804.5127,1502670.4308,282485.068,91.42,60.94,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250401,74.8,76.6,73.8,76.18,75.08,1.1,1.4651,35694.81,268740.626,9.3822,9.3822,1.23,192.0561,70.8913,10.3751,27.6436,13.5691,,,20237.9856,3804.5127,3804.5127,1541729.743,289827.7775,90.1,60.06,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250331,74.0,75.6,72.29,75.08,74.8,0.28,0.3743,34840.01,258393.859,9.1575,9.1575,1.33,189.2829,69.8676,10.2253,27.2444,13.3732,,,20237.9856,3804.5127,3804.5127,1519467.9588,285642.8135,89.76,59.84,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250328,75.6,77.78,73.2,74.8,74.1,0.7,0.9447,49742.24,376269.598,13.0745,13.0745,2.4,188.577,69.6071,10.1872,27.1428,13.3233,,,20237.9856,3804.5127,3804.5127,1513801.3229,284577.55,88.92,59.28,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250327,72.38,75.18,71.8,74.1,72.6,1.5,2.0661,29987.07,221078.256,7.882,7.882,1.61,186.8123,68.9557,10.0918,26.8888,13.1986,,,20237.9856,3804.5127,3804.5127,1499634.733,281914.3911,87.12,58.08,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250326,72.98,73.56,72.53,72.6,72.94,-0.34,-0.4661,13368.92,97485.059,3.514,3.514,0.67,183.0307,67.5598,9.8875,26.3445,12.9314,,,20237.9856,3804.5127,3804.5127,1469277.7546,276207.622,87.53,58.35,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250325,73.8,74.68,72.51,72.94,73.92,-0.98,-1.3258,16649.19,122385.365,4.3762,4.3762,0.74,183.8878,67.8762,9.9338,26.4679,12.992,,,20237.9856,3804.5127,3804.5127,1476158.6697,277501.1563,88.7,59.14,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250324,72.4,73.93,72.05,73.92,72.5,1.42,1.9586,21359.05,155680.738,5.6141,5.6141,0.85,186.3585,68.7882,10.0673,26.8235,13.1666,,,20237.9856,3804.5127,3804.5127,1495991.8956,281229.5788,87.0,58.0,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250321,72.41,73.28,72.02,72.5,72.76,-0.26,-0.3573,22454.31,162936.062,5.902,5.902,0.91,182.7785,67.4667,9.8739,26.3082,12.9136,,,20237.9856,3804.5127,3804.5127,1467253.956,275827.1708,87.31,58.21,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250320,74.05,74.79,72.73,72.76,74.0,-1.24,-1.6757,19244.83,141997.241,5.0584,5.0584,0.72,183.434,67.7087,9.9093,26.4026,12.9599,,,20237.9856,3804.5127,3804.5127,1472515.8323,276816.3441,88.8,59.2,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250319,75.47,75.88,73.82,74.0,75.49,-1.49,-1.9738,20513.97,153123.486,5.392,5.392,0.75,186.5602,68.8626,10.0782,26.8525,13.1808,,,20237.9856,3804.5127,3804.5127,1497610.9344,281533.9398,90.59,60.39,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250318,75.0,76.76,74.68,75.49,74.77,0.72,0.963,29357.22,222601.299,7.7164,7.7164,1.13,190.3166,70.2492,10.2811,27.3932,13.4462,,,20237.9856,3804.5127,3804.5127,1527765.5329,287202.6637,89.72,59.82,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250317,73.31,76.93,73.1,74.77,73.4,1.37,1.8665,34327.28,257843.299,9.0228,9.0228,1.43,188.5014,69.5792,10.1831,27.1319,13.318,,,20237.9856,3804.5127,3804.5127,1513194.1833,284463.4146,88.08,58.72,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250314,72.18,73.77,72.18,73.4,72.42,0.98,1.3532,20534.64,150062.28,5.3974,5.3974,0.73,185.0475,68.3043,9.9965,26.6348,13.0739,,,20237.9856,3804.5127,3804.5127,1485468.143,279251.2322,86.9,57.94,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250313,73.55,73.79,71.7,72.42,73.83,-1.41,-1.9098,28761.74,208396.418,7.5599,7.5599,0.79,182.5769,67.3923,9.863,26.2792,12.8994,,,20237.9856,3804.5127,3804.5127,1465634.9172,275522.8097,88.6,59.06,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250312,75.05,75.24,73.8,73.83,74.57,-0.74,-0.9924,24270.81,180837.686,6.3795,6.3795,0.66,186.1316,68.7044,10.0551,26.7908,13.1505,,,20237.9856,3804.5127,3804.5127,1494170.4768,280887.1726,89.48,59.66,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250311,73.73,74.7,73.39,74.57,74.77,-0.2,-0.2675,22217.46,164497.852,5.8398,5.8398,0.58,187.9972,69.393,10.1558,27.0594,13.2823,,,20237.9856,3804.5127,3804.5127,1509146.5862,283702.512,89.72,59.82,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250310,75.0,75.4,73.79,74.77,75.3,-0.53,-0.7039,23977.06,178568.446,6.3023,6.3023,0.62,188.5014,69.5792,10.1831,27.1319,13.318,,,20237.9856,3804.5127,3804.5127,1513194.1833,284463.4146,90.36,60.24,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250307,76.36,77.2,74.45,75.3,77.43,-2.13,-2.7509,41294.83,312732.777,10.8542,10.8542,1.1,189.8376,70.0724,10.2553,27.3243,13.4124,,,20237.9856,3804.5127,3804.5127,1523920.3157,286479.8063,92.92,61.94,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250306,73.99,78.73,73.98,77.43,73.39,4.04,5.5048,70373.99,540889.248,18.4975,18.4975,2.2,195.2075,72.0545,10.5453,28.0972,13.7918,,,20237.9856,3804.5127,3804.5127,1567027.225,294583.4184,88.07,58.71,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250305,73.55,74.3,72.31,73.39,73.82,-0.43,-0.5825,26042.54,190543.837,6.8452,6.8452,0.71,185.0223,68.295,9.9951,26.6312,13.0722,,,20237.9856,3804.5127,3804.5127,1485265.7632,279213.1871,88.58,59.06,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250304,72.21,74.44,71.9,73.82,73.14,0.68,0.9297,28208.72,207282.444,7.4145,7.4145,0.71,186.1064,68.6951,10.0537,26.7872,13.1488,,,20237.9856,3804.5127,3804.5127,1493968.097,280849.1275,87.77,58.51,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250303,72.79,73.99,71.66,73.14,72.3,0.84,1.1618,26422.03,192057.132,6.9449,6.9449,0.57,184.392,68.0623,9.9611,26.5405,13.0276,,,20237.9856,3804.5127,3804.5127,1480206.2668,278262.0589,86.76,57.84,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250228,75.5,75.99,72.2,72.3,76.0,-3.7,-4.8684,37296.54,273943.096,9.8032,9.8032,0.71,182.2743,67.2806,9.8467,26.2356,12.878,,,20237.9856,3804.5127,3804.5127,1463206.3589,275066.2682,91.2,60.8,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250227,76.24,77.14,74.56,76.0,76.69,-0.69,-0.8997,41657.49,315926.351,10.9495,10.9495,0.83,191.6023,70.7238,10.3506,27.5783,13.5371,,,20237.9856,3804.5127,3804.5127,1538086.9056,289142.9652,92.03,61.35,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250226,78.2,78.77,75.88,76.69,77.39,-0.7,-0.9045,49145.98,376387.704,12.9178,12.9178,1.0,193.3419,71.3659,10.4446,27.8287,13.66,,,20237.9856,3804.5127,3804.5127,1552051.1157,291768.079,92.87,61.91,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250225,76.9,79.0,76.6,77.39,77.9,-0.51,-0.6547,45289.96,352049.936,11.9043,11.9043,0.95,195.1066,72.0173,10.5399,28.0827,13.7846,,,20237.9856,3804.5127,3804.5127,1566217.7056,294431.2379,93.48,62.32,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250224,77.5,78.99,76.6,77.9,76.8,1.1,1.4323,56819.58,440598.821,14.9348,14.9348,1.24,196.3924,72.4919,10.6094,28.2677,13.8755,,,20237.9856,3804.5127,3804.5127,1576539.0782,296371.5393,92.16,61.44,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250221,75.73,78.0,74.14,76.8,73.7,3.1,4.2062,68317.28,520132.12,17.9569,17.9569,1.81,193.6192,71.4682,10.4595,27.8686,13.6795,,,20237.9856,3804.5127,3804.5127,1554277.2941,292186.5754,88.44,58.96,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250220,73.6,74.11,72.36,73.7,74.08,-0.38,-0.513,31859.91,233969.63,8.3742,8.3742,0.77,185.8038,72.69,10.3552,26.7437,14.1527,,,20237.9856,3804.5127,3804.5127,1491539.5387,280392.586,88.9,59.26,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250219,71.5,74.8,71.5,74.08,72.2,1.88,2.6039,42938.73,316941.539,11.2863,11.2863,1.03,186.7619,73.0648,10.4086,26.8816,14.2257,,,20237.9856,3804.5127,3804.5127,1499229.9732,281838.3008,86.64,57.76,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250218,74.03,75.28,71.81,72.2,74.15,-1.95,-2.6298,37803.1,277661.987,9.9364,9.9364,0.88,182.0222,71.2106,10.1445,26.1994,13.8647,,,20237.9856,3804.5127,3804.5127,1461182.5603,274685.8169,88.98,59.32,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250217,72.0,75.42,71.88,74.15,72.41,1.74,2.403,48841.28,361721.963,12.8377,12.8377,1.15,186.9383,73.1339,10.4184,26.907,14.2392,,,20237.9856,3804.5127,3804.5127,1500646.6322,282104.6167,86.89,57.93,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250214,71.65,72.95,71.38,72.41,71.65,0.76,1.0607,26840.0,193559.298,7.0548,7.0548,0.56,182.5517,71.4177,10.174,26.2756,13.905,,,20237.9856,3804.5127,3804.5127,1465432.5373,275484.7646,85.98,57.32,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250213,74.25,74.45,71.65,71.65,74.98,-3.33,-4.4412,49269.45,358485.27,12.9503,12.9503,1.0,180.6356,70.6681,10.0672,25.9998,13.7591,,,20237.9856,3804.5127,3804.5127,1450051.6682,272593.335,89.98,59.98,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250212,73.21,75.57,73.02,74.98,73.35,1.63,2.2222,45627.8,339075.712,11.9931,11.9931,0.98,189.0308,73.9525,10.5351,27.2081,14.3985,,,20237.9856,3804.5127,3804.5127,1517444.1603,285262.3622,88.02,58.68,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250211,74.5,74.67,72.72,73.35,75.24,-1.89,-2.512,44090.49,323923.012,11.589,11.589,0.96,184.9215,72.3448,10.306,26.6167,14.0855,,,20237.9856,3804.5127,3804.5127,1484456.2438,279061.0065,90.29,60.19,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250210,74.28,75.97,72.91,75.24,74.1,1.14,1.5385,46694.89,347604.648,12.2736,12.2736,1.04,189.6863,74.2089,10.5716,27.3025,14.4485,,,20237.9856,3804.5127,3804.5127,1522706.0365,286251.5355,88.92,59.28,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250207,75.0,75.4,73.25,74.1,75.42,-1.32,-1.7502,55310.23,412051.781,14.5381,14.5381,1.23,186.8123,73.0846,10.4114,26.8888,14.2296,,,20237.9856,3804.5127,3804.5127,1499634.733,281914.3911,90.5,60.34,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250206,72.2,75.96,71.21,75.42,72.47,2.95,4.0706,54190.11,402653.568,14.2436,14.2436,1.3,190.1401,74.3865,10.5969,27.3678,14.483,,,20237.9856,3804.5127,3804.5127,1526348.874,286936.3478,86.96,57.98,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250205,73.5,73.8,72.15,72.47,72.0,0.47,0.6528,31768.49,230830.829,8.3502,8.3502,0.71,182.7029,71.4769,10.1824,26.2973,13.9165,,,20237.9856,3804.5127,3804.5127,1466646.8164,275713.0354,86.4,57.6,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250127,75.06,76.14,71.0,72.0,75.48,-3.48,-4.6105,40753.44,299112.543,10.7119,10.7119,0.88,181.518,71.0133,10.1164,26.1268,13.8263,,,20237.9856,3804.5127,3804.5127,1457134.9632,273924.9144,90.58,60.38,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250124,74.6,75.69,73.75,75.48,74.83,0.65,0.8686,41908.64,313423.85,11.0155,11.0155,0.81,190.2914,74.4456,10.6053,27.3896,14.4946,,,20237.9856,3804.5127,3804.5127,1527563.1531,287164.6186,89.8,59.86,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250123,78.4,79.32,74.8,74.83,77.31,-2.48,-3.2079,56875.01,436244.222,14.9494,14.9494,1.14,188.6527,73.8046,10.514,27.1537,14.3697,,,20237.9856,3804.5127,3804.5127,1514408.4624,284691.6853,92.77,61.85,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250122,79.23,79.35,77.31,77.31,80.04,-2.73,-3.4108,37055.96,290327.767,9.74,9.74,0.66,194.905,76.2506,10.8624,28.0536,14.846,,,20237.9856,3804.5127,3804.5127,1564598.6667,294126.8768,96.05,64.03,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250121,79.3,81.8,78.24,80.04,78.6,1.44,1.8321,46917.81,374933.406,12.3321,12.3321,0.8,201.7875,78.9432,11.246,29.0443,15.3702,,,20237.9856,3804.5127,3804.5127,1619848.3674,304513.1965,94.32,62.88,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250120,80.36,81.0,78.1,78.6,80.4,-1.8,-2.2388,49736.85,393924.664,13.0731,13.0731,0.81,198.1572,77.5229,11.0437,28.5217,15.0937,,,20237.9856,3804.5127,3804.5127,1590705.6682,299034.6982,96.48,64.32,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250117,76.49,83.24,76.11,80.4,77.7,2.7,3.4749,68612.27,547981.9,18.0344,18.0344,1.08,202.6951,79.2982,11.2966,29.1749,15.4394,,,20237.9856,3804.5127,3804.5127,1627134.0422,305882.8211,93.24,62.16,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250116,77.53,79.9,76.9,77.7,77.0,0.7,0.9091,46709.55,364524.459,12.2774,12.2774,0.7,195.8882,76.6352,10.9172,28.1952,14.9209,,,20237.9856,3804.5127,3804.5127,1572491.4811,295610.6368,92.4,61.6,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250115,81.01,81.59,76.8,77.0,81.79,-4.79,-5.8565,66912.93,529021.613,17.5878,17.5878,0.94,194.1234,75.9448,10.8189,27.9411,14.7864,,,20237.9856,3804.5127,3804.5127,1558324.8912,292947.4779,98.15,65.43,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250114,79.0,82.0,78.29,81.79,78.43,3.36,4.2841,62989.45,507466.37,16.5565,16.5565,0.84,206.1994,80.6692,11.4919,29.6793,15.7063,,,20237.9856,3804.5127,3804.5127,1655264.8422,311171.0937,94.12,62.74,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250113,79.0,80.49,76.76,78.43,81.29,-2.86,-3.5183,60876.6,478338.557,16.0012,16.0012,0.83,197.7286,77.3552,11.0198,28.4601,15.0611,,,20237.9856,3804.5127,3804.5127,1587265.2106,298387.9311,97.55,65.03,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250110,83.9,87.56,81.22,81.29,84.6,-3.31,-3.9125,79703.87,672268.844,20.9498,20.9498,1.14,204.9389,80.176,11.4216,29.4979,15.6103,,,20237.9856,3804.5127,3804.5127,1645145.8494,309268.8374,101.52,67.68,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250109,84.38,86.33,83.7,84.6,85.5,-0.9,-1.0526,64465.79,547083.615,16.9446,16.9446,0.92,213.2837,83.4407,11.8867,30.699,16.2459,,,20237.9856,3804.5127,3804.5127,1712133.5818,321861.7744,102.6,68.4,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250108,80.3,86.94,79.38,85.5,81.35,4.15,5.1014,88091.33,726118.838,23.1544,23.1544,1.33,215.5526,84.3283,12.0132,31.0256,16.4187,,,20237.9856,3804.5127,3804.5127,1730347.7688,325285.8359,97.62,65.08,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250107,75.38,81.7,75.38,81.35,75.6,5.75,7.6058,79743.61,632499.306,20.9603,20.9603,1.28,205.0901,80.2352,11.4301,29.5196,15.6218,,,20237.9856,3804.5127,3804.5127,1646360.1286,309497.1081,90.72,60.48,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250106,77.22,78.47,73.56,75.6,77.37,-1.77,-2.2877,52917.76,403349.557,13.9092,13.9092,0.73,190.5939,74.564,10.6222,27.4331,14.5176,,,20237.9856,3804.5127,3804.5127,1529991.7114,287621.1601,92.84,61.9,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250103,78.2,81.68,77.0,77.37,77.37,0.0,0.0,65663.29,521832.473,17.2593,17.2593,0.84,195.0562,76.3097,10.8709,28.0754,14.8575,,,20237.9856,3804.5127,3804.5127,1565812.9459,294355.1476,92.84,61.9,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20250102,76.4,79.18,75.77,77.37,76.88,0.49,0.6374,65540.79,509628.288,17.2271,17.2271,0.69,195.0562,76.3097,10.8709,28.0754,14.8575,,,20237.9856,3804.5127,3804.5127,1565812.9459,294355.1476,92.26,61.5,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20241231,78.02,78.5,74.7,76.88,77.88,-1.0,-1.284,67643.53,519918.325,17.7798,17.7798,0.6,193.8209,75.8265,10.802,27.8976,14.7634,,,20237.9856,3804.5127,3804.5127,1555896.3329,292490.9364,93.46,62.3,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20241230,78.23,80.49,77.05,77.88,79.5,-1.62,-2.0377,59568.19,467642.028,15.6572,15.6572,0.48,196.342,76.8128,10.9425,28.2605,14.9554,,,20237.9856,3804.5127,3804.5127,1576134.3185,296295.4491,95.4,63.6,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20241227,81.57,86.94,79.46,79.5,82.39,-2.89,-3.5077,101652.14,840295.048,26.7188,26.7188,0.77,200.4261,78.4106,11.1701,28.8483,15.2665,,,20237.9856,3804.5127,3804.5127,1608919.8552,302458.7597,98.87,65.91,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20241226,80.6,84.2,79.51,82.39,81.2,1.19,1.4655,94826.51,777808.789,24.9247,24.9247,0.67,207.7121,81.261,11.5762,29.897,15.8215,,,20237.9856,3804.5127,3804.5127,1667407.6336,313453.8014,97.44,64.96,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20241225,82.82,88.0,80.08,81.2,84.2,-3.0,-3.5629,148590.22,1247532.476,39.0563,39.0563,1.08,204.712,80.0873,11.409,29.4652,15.593,,,20237.9856,3804.5127,3804.5127,1643324.4307,308926.4312,101.04,67.36,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20241224,71.4,84.2,69.48,84.2,70.17,14.03,19.9943,162244.74,1249911.169,42.6453,42.6453,1.26,212.2752,83.0462,11.8305,30.5538,16.1691,,,20237.9856,3804.5127,3804.5127,1704038.3875,320339.9693,84.2,56.14,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20241223,74.11,76.39,70.11,70.17,75.4,-5.23,-6.9363,109030.69,799526.43,28.6583,28.6583,0.8,176.9044,69.2084,9.8592,25.4627,13.4749,,,20237.9856,3804.5127,3804.5127,1420099.4496,266962.6562,90.48,60.32,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20241220,74.01,79.9,72.8,75.4,75.03,0.37,0.4931,147698.24,1121219.398,38.8219,38.8219,0.99,190.0897,74.3667,10.5941,27.3605,14.4792,,,20237.9856,3804.5127,3804.5127,1525944.1142,286860.2576,90.04,60.02,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20241219,68.31,77.77,68.31,75.03,71.3,3.73,5.2314,143589.48,1065137.525,37.7419,37.7419,0.8,189.1569,74.0018,10.5421,27.2263,14.4081,,,20237.9856,3804.5127,3804.5127,1518456.0596,285452.5879,85.56,57.04,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20241218,69.38,75.5,67.5,71.3,70.2,1.1,1.567,126646.05,909559.783,33.2884,33.2884,,179.7532,70.3229,10.018,25.8728,13.6919,,,20237.9856,3804.5127,3804.5127,1442968.3733,271261.7555,,,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20241217,67.3,72.45,66.4,70.2,68.18,2.02,2.9627,118247.74,825116.054,31.0809,31.0809,,176.9801,69.238,9.8634,25.4736,13.4806,,,20237.9856,3804.5127,3804.5127,1420706.5891,267076.7915,,,1.0
688605,先锋精科,半导体,江苏,20241212,688605.SH,20241216,73.15,74.98,67.3,68.18,75.0,-6.82,-9.0933,142591.09,1009998.511,37.4795,37.4795,,171.8875,67.2457,9.5796,24.7406,13.0927,,,20237.9856,3804.5127,3804.5127,1379825.8582,259391.6759,,,1.0
