code,name,industry,region,list_date,ts_code,trade_date,open,high,low,close,pre_close,change,pct_change,volume,amount,turnover_rate,turnover_rate_free,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dividend_yield,dividend_yield_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_up,limit_down,adj_factor
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250508,69.28,70.03,69.0,69.56,69.65,-0.09,-0.1292,17501.2,121838.784,6.3668,6.3668,0.74,45.4899,40.5941,5.3973,6.808,6.6567,,0.4025,11593.188,2748.8084,2748.8084,806422.1573,191207.1123,83.58,55.72,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250507,70.0,70.65,68.8,69.65,69.81,-0.16,-0.2292,34774.27,242667.786,12.6507,12.6507,1.82,45.5487,40.6466,5.4042,6.8168,6.6653,,0.402,11593.188,2748.8084,2748.8084,807465.5442,191454.5051,83.77,55.85,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250506,67.91,69.81,67.52,69.81,66.46,3.35,5.0406,37575.14,259767.516,13.6696,13.6696,2.32,45.6534,40.74,5.4167,6.8324,6.6806,,0.4011,11593.188,2748.8084,2748.8084,809320.4543,191894.3144,79.75,53.17,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250430,65.21,66.99,65.0,66.46,65.12,1.34,2.0577,21110.85,140013.631,7.68,7.68,1.24,43.4626,38.785,5.1567,6.5046,6.36,,0.4213,11593.188,2748.8084,2748.8084,770483.2745,182685.8063,78.14,52.1,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250429,64.21,65.44,63.3,65.12,64.55,0.57,0.883,12151.82,78585.872,4.4208,4.4208,0.66,42.5863,38.003,5.0527,6.3734,6.2318,,0.43,11593.188,2748.8084,2748.8084,754948.4026,179002.403,77.46,51.64,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250428,64.65,65.69,64.47,64.55,64.99,-0.44,-0.677,12641.0,82168.646,4.5987,4.5987,0.65,42.2135,37.6703,5.0085,6.3176,6.1772,,0.4338,11593.188,2748.8084,2748.8084,748340.2854,177435.5822,77.99,51.99,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250425,64.72,65.44,64.4,64.99,64.73,0.26,0.4017,12073.0,78404.901,4.3921,4.3921,0.58,42.5013,37.9271,5.0427,6.3607,6.2194,,0.4308,11593.188,2748.8084,2748.8084,753441.2881,178645.0579,77.68,51.78,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250424,66.96,66.96,64.48,64.73,66.92,-2.19,-3.2726,23019.0,150547.85,8.3742,8.3742,1.14,42.3312,37.7754,5.0225,6.3353,6.1945,,0.4326,11593.188,2748.8084,2748.8084,750427.0592,177930.3677,80.3,53.54,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250423,65.8,67.98,65.76,66.92,65.57,1.35,2.0589,25019.19,167518.952,9.1018,9.1018,1.28,43.7634,39.0534,5.1924,6.5496,6.404,,0.4184,11593.188,2748.8084,2748.8084,775816.141,183950.2581,78.68,52.46,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250422,67.4,67.58,65.43,65.57,66.15,-0.58,-0.8768,18713.0,124117.113,6.8077,6.8077,0.81,42.8806,38.2656,5.0877,6.4175,6.2749,,0.427,11593.188,2748.8084,2748.8084,760165.3372,180239.3668,79.38,52.92,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250421,64.5,66.26,64.18,66.15,64.3,1.85,2.8771,18713.78,122418.086,6.808,6.808,0.67,43.2599,43.2599,5.2765,6.4742,6.4742,,0.4233,11593.188,2748.8084,2748.8084,766889.3862,181833.6757,77.16,51.44,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250418,64.93,64.93,63.17,64.3,64.99,-0.69,-1.0617,19366.0,123669.946,7.0452,7.0452,0.66,42.05,42.05,5.1289,6.2932,6.2932,,0.4355,11593.188,2748.8084,2748.8084,745441.9884,176748.3801,77.99,51.99,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250417,65.3,65.94,64.91,64.99,65.77,-0.78,-1.186,19152.04,125426.047,6.9674,6.9674,0.57,42.5013,42.5013,5.1839,6.3607,6.3607,,0.4308,11593.188,2748.8084,2748.8084,753441.2881,178645.0579,78.92,52.62,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250416,65.78,66.67,65.08,65.77,66.12,-0.35,-0.5293,21562.0,141989.378,7.8441,7.8441,0.57,43.0113,43.0113,5.2461,6.437,6.437,,0.4257,11593.188,2748.8084,2748.8084,762483.9748,180789.1285,79.34,52.9,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250415,68.02,68.72,65.7,66.12,69.04,-2.92,-4.2294,36254.0,241804.879,13.189,13.189,0.91,43.2402,43.2402,5.2741,6.4713,6.4713,,0.4235,11593.188,2748.8084,2748.8084,766541.5906,181751.2114,82.85,55.23,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250414,67.77,70.63,67.7,69.04,65.93,3.11,4.7171,43018.85,298589.647,15.65,15.65,1.05,57.8576,47.1391,5.6692,8.4089,7.0327,,0.4056,11593.188,2748.8084,2748.8084,800393.6995,189777.7319,79.12,52.74,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250411,66.0,66.89,65.01,65.93,66.16,-0.23,-0.3476,26545.73,175888.92,9.6572,9.6572,0.62,55.2513,45.0157,5.4138,8.0301,6.7159,,0.4247,11593.188,2748.8084,2748.8084,764338.8848,181228.9378,79.39,52.93,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250410,67.09,69.39,66.15,66.16,66.52,-0.36,-0.5412,40972.2,277693.05,14.9054,14.9054,1.02,55.4441,45.1727,5.4327,8.0581,6.7393,,0.4232,11593.188,2748.8084,2748.8084,767005.3181,181861.1637,79.82,53.22,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250409,64.0,67.82,62.0,66.52,66.04,0.48,0.7268,41604.62,271417.009,15.1355,15.1355,1.19,55.7458,45.4185,5.4623,8.102,6.776,,0.4209,11593.188,2748.8084,2748.8084,771178.8658,182850.7348,79.25,52.83,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250408,62.5,67.8,61.61,66.04,62.09,3.95,6.3617,47550.53,307233.312,17.2986,17.2986,1.57,55.3435,45.0908,5.4228,8.0435,6.7271,,0.424,11593.188,2748.8084,2748.8084,765614.1355,181531.3067,74.51,49.67,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250407,69.1,72.9,59.0,62.09,73.0,-10.91,-14.9452,47324.62,316816.416,17.2164,17.2164,1.71,52.0333,42.3938,5.0985,7.5624,6.3247,,0.451,11593.188,2748.8084,2748.8084,719821.0429,170673.5136,87.6,58.4,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250403,70.67,73.6,70.2,73.0,71.2,1.8,2.5281,38345.69,277125.659,13.9499,13.9499,1.4,61.1762,49.8429,5.9944,8.8912,7.4361,,0.3836,11593.188,2748.8084,2748.8084,846302.724,200663.0132,85.44,56.96,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250402,69.8,72.48,69.39,71.2,69.82,1.38,1.9765,25292.59,180566.198,9.2013,9.2013,0.77,59.6678,48.6139,5.8466,8.672,7.2527,,0.3933,11593.188,2748.8084,2748.8084,825434.9856,195715.1581,83.78,55.86,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250401,69.3,69.98,68.88,69.82,68.97,0.85,1.2324,16286.49,113373.01,5.9249,5.9249,0.41,58.5113,47.6717,5.7332,8.5039,7.1121,,0.401,11593.188,2748.8084,2748.8084,809436.3862,191921.8025,82.76,55.18,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250331,70.37,70.65,67.9,68.97,71.08,-2.11,-2.9685,24497.45,168821.744,8.912,8.912,0.62,57.7989,47.0913,5.6634,8.4004,7.0256,,0.406,11593.188,2748.8084,2748.8084,799582.1764,189585.3153,85.3,56.86,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250328,72.54,73.26,70.02,71.08,73.46,-2.38,-3.2399,33764.07,241059.739,12.2832,12.2832,0.84,59.5672,48.532,5.8367,8.6574,7.2405,,0.3939,11593.188,2748.8084,2748.8084,824043.803,195385.3011,88.15,58.77,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250327,75.7,77.49,73.42,73.46,76.38,-2.92,-3.823,37469.18,280638.527,13.6311,13.6311,0.9,61.5617,50.157,6.0321,8.9473,7.4829,,0.3812,11593.188,2748.8084,2748.8084,851635.5905,201927.4651,91.66,61.1,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250326,72.38,77.09,71.68,76.38,73.76,2.62,3.5521,52887.3,396756.413,19.2401,19.2401,1.27,64.0087,52.1507,6.2719,9.3029,7.7804,,0.3666,11593.188,2748.8084,2748.8084,885487.6994,209953.9856,88.51,59.01,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250325,73.71,77.05,73.09,73.76,73.75,0.01,0.0136,47816.8,361280.439,17.3955,17.3955,1.28,61.8131,50.3618,6.0568,8.9838,7.5135,,0.3796,11593.188,2748.8084,2748.8084,855113.5469,202752.1076,88.5,59.0,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250324,71.96,74.29,71.65,73.75,71.77,1.98,2.7588,26881.85,196543.824,9.7795,9.7795,0.73,61.8047,50.355,6.056,8.9826,7.5125,,0.3797,11593.188,2748.8084,2748.8084,854997.615,202724.6195,86.12,57.42,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250321,75.6,76.22,71.77,71.77,76.49,-4.72,-6.1707,36859.0,270881.026,13.4091,13.4091,1.02,60.1454,49.0031,5.8934,8.7414,7.3108,,0.3901,11593.188,2748.8084,2748.8084,832043.1028,197281.9789,91.79,61.19,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250320,77.22,79.45,76.18,76.49,78.25,-1.76,-2.2492,42787.38,332820.992,15.5658,15.5658,1.21,64.1009,52.2258,6.2809,9.3163,7.7916,,0.3661,11593.188,2748.8084,2748.8084,886762.9501,210256.3545,93.9,62.6,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250319,74.8,78.7,73.41,78.25,75.1,3.15,4.1944,54230.99,413742.917,19.7289,19.7289,1.7,65.5759,53.4275,6.4255,9.5307,7.9708,,0.3578,11593.188,2748.8084,2748.8084,907166.961,215094.2573,90.12,60.08,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250318,75.01,75.59,74.4,75.1,75.09,0.01,0.0133,25438.92,190708.024,9.2545,9.2545,0.73,62.9361,51.2768,6.1668,9.147,7.65,,0.3728,11593.188,2748.8084,2748.8084,870648.4188,206435.5108,90.11,60.07,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250317,73.8,75.42,73.6,75.09,74.08,1.01,1.3634,26026.1,194293.585,9.4681,9.4681,0.68,62.9277,51.2699,6.166,9.1458,7.649,,0.3729,11593.188,2748.8084,2748.8084,870532.4869,206408.0228,88.9,59.26,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250314,73.43,74.73,73.4,74.08,73.44,0.64,0.8715,33019.92,244127.378,12.0124,12.0124,0.72,62.0813,50.5803,6.083,9.0228,7.5461,,0.378,11593.188,2748.8084,2748.8084,858823.367,203631.7263,88.13,58.75,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250313,75.76,75.99,72.6,73.44,75.9,-2.46,-3.2411,37682.47,278257.474,13.7087,13.7087,0.77,61.5449,50.1433,6.0305,8.9448,7.4809,,0.3813,11593.188,2748.8084,2748.8084,851403.7267,201872.4889,91.08,60.72,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250312,77.28,77.79,75.2,75.9,77.42,-1.52,-1.9633,37167.35,283261.995,13.5213,13.5213,0.69,63.6065,51.823,6.2325,9.2444,7.7315,,0.3689,11593.188,2748.8084,2748.8084,879922.9692,208634.5576,92.9,61.94,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250311,76.1,77.77,75.06,77.42,78.4,-0.98,-1.25,40737.13,310848.486,14.8199,14.8199,0.67,64.8803,52.8608,6.3573,9.4296,7.8863,,0.3617,11593.188,2748.8084,2748.8084,897544.615,212812.7463,94.08,62.72,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250310,80.3,82.0,77.8,78.4,80.5,-2.1,-2.6087,43131.72,341378.765,15.6911,15.6911,0.59,65.7016,53.5299,6.4378,9.5489,7.9861,,0.3571,11593.188,2748.8084,2748.8084,908905.9392,215506.5786,96.6,64.4,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250307,77.92,84.94,77.9,80.5,77.9,2.6,3.3376,71890.64,585362.361,26.1534,26.1534,0.9,67.4614,54.9638,6.6102,9.8047,8.2,,0.3478,11593.188,2748.8084,2748.8084,933251.634,221279.0762,93.48,62.32,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250306,77.4,78.88,77.0,77.9,77.37,0.53,0.685,51869.48,404287.167,18.8698,18.8698,0.61,65.2826,53.1885,6.3967,9.488,7.9352,,0.3594,11593.188,2748.8084,2748.8084,903109.3452,214132.1744,92.84,61.9,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250305,79.5,79.5,75.63,77.37,79.86,-2.49,-3.118,60292.95,463382.068,21.9342,21.9342,0.73,64.8384,52.8267,6.3532,9.4235,7.8812,,0.3619,11593.188,2748.8084,2748.8084,896964.9556,212675.3059,95.83,63.89,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250304,83.1,83.82,79.34,79.86,84.78,-4.92,-5.8033,74748.54,608450.97,27.1931,27.1931,0.92,66.9251,54.5268,6.5577,9.7268,8.1348,,0.3506,11593.188,2748.8084,2748.8084,925831.9937,219519.8388,101.74,67.82,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250303,77.04,85.48,76.88,84.78,77.76,7.02,9.0278,104772.06,846560.405,38.1154,38.1154,1.54,71.0482,57.8861,6.9617,10.326,8.636,,0.3303,11593.188,2748.8084,2748.8084,982870.4786,233043.9762,93.31,62.21,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250228,73.9,82.18,72.27,77.76,75.0,2.76,3.68,109814.24,851216.548,39.9498,39.9498,2.05,65.1652,53.0929,6.3852,9.471,7.9209,,0.3601,11593.188,2748.8084,2748.8084,901486.2989,213747.3412,90.0,60.0,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250227,71.0,76.87,71.0,75.0,71.29,3.71,5.2041,78217.1,583674.094,28.4549,28.4549,1.65,62.8523,51.2085,6.1586,9.1348,7.6398,,0.3733,11593.188,2748.8084,2748.8084,869489.1,206160.63,85.55,57.03,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250226,72.01,72.44,70.6,71.29,71.49,-0.2,-0.2798,46023.65,328448.072,16.7431,16.7431,0.95,59.7432,48.6754,5.8539,8.683,7.2619,,0.3928,11593.188,2748.8084,2748.8084,826478.3725,195962.5508,85.79,57.19,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250225,68.44,73.5,68.06,71.49,69.76,1.73,2.4799,65227.36,466962.252,23.7293,23.7293,1.47,59.9108,48.8119,5.8704,8.7073,7.2822,,0.3917,11593.188,2748.8084,2748.8084,828797.0101,196512.3125,83.71,55.81,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250224,69.29,71.48,68.7,69.76,69.62,0.14,0.2011,40024.23,280029.823,14.5606,14.5606,0.88,58.461,47.6307,5.7283,8.4966,7.106,,0.4014,11593.188,2748.8084,2748.8084,808740.7949,191756.874,83.54,55.7,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250221,69.11,70.15,68.55,69.62,69.66,-0.04,-0.0574,38926.49,269402.248,14.1612,14.1612,0.91,58.3437,47.5351,5.7168,8.4796,7.0918,,0.4022,11593.188,2748.8084,2748.8084,807117.7486,191372.0408,83.59,55.73,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250220,71.0,71.33,68.8,69.66,70.33,-0.67,-0.9527,46652.97,326890.548,16.9721,16.9721,1.18,58.3772,47.5624,5.7201,8.4844,7.0958,,0.402,11593.188,2748.8084,2748.8084,807581.4761,191481.9931,84.4,56.26,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250219,67.29,70.38,67.28,70.33,67.85,2.48,3.6551,52543.52,364711.651,19.115,19.115,1.45,58.9387,48.0199,5.7751,8.566,7.1641,,0.3981,11593.188,2748.8084,2748.8084,815348.912,193323.6948,81.42,54.28,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250218,69.36,70.25,67.4,67.85,69.16,-1.31,-1.8942,43493.94,299609.111,15.8228,15.8228,1.23,56.8603,46.3266,5.5715,8.264,6.9115,,0.4127,11593.188,2748.8084,2748.8084,786597.8058,186506.6499,82.99,55.33,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250217,67.32,69.32,67.02,69.16,67.05,2.11,3.1469,45406.33,311769.575,16.5186,16.5186,1.36,57.9582,47.221,5.679,8.4235,7.0449,,0.4049,11593.188,2748.8084,2748.8084,801784.8821,190107.5889,80.46,53.64,1.0042
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250214,66.4,68.55,66.15,67.33,66.6,0.73,1.0961,26064.0,175625.065,9.4819,9.4819,0.67,56.4246,45.9716,5.4045,8.2006,6.8585,,,11593.188,2748.8084,2748.8084,780569.348,185077.2696,79.92,53.28,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250213,68.66,68.71,66.6,66.6,68.66,-2.06,-3.0003,30896.78,207963.111,11.2401,11.2401,0.7,55.8128,45.4731,5.3459,8.1117,6.7841,,,11593.188,2748.8084,2748.8084,772106.3208,183070.6394,82.39,54.93,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250212,68.2,68.8,67.5,68.66,68.7,-0.04,-0.0582,35844.07,244575.418,13.0399,13.0399,0.84,57.5392,46.8797,5.5113,8.3626,6.994,,,11593.188,2748.8084,2748.8084,795988.2881,188733.1847,82.44,54.96,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250211,69.36,70.36,68.55,68.7,69.35,-0.65,-0.9373,38481.43,266659.319,13.9993,13.9993,0.92,57.5727,46.907,5.5145,8.3675,6.998,,,11593.188,2748.8084,2748.8084,796452.0156,188843.1371,83.22,55.48,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250210,68.73,69.37,67.96,69.35,68.97,0.38,0.551,35093.27,240933.499,12.7667,12.7667,0.79,58.1174,47.3508,5.5667,8.4467,7.0643,,,11593.188,2748.8084,2748.8084,803987.5878,190629.8625,82.76,55.18,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250207,68.8,69.41,67.78,68.97,69.1,-0.13,-0.1881,54638.49,376221.584,19.8772,19.8772,1.24,57.7989,47.0913,5.5362,8.4004,7.0256,,,11593.188,2748.8084,2748.8084,799582.1764,189585.3153,82.92,55.28,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250206,64.5,69.16,64.4,69.1,64.96,4.14,6.3732,56294.14,381220.852,20.4795,20.4795,1.41,57.9079,47.1801,5.5466,8.4162,7.0388,,,11593.188,2748.8084,2748.8084,801089.2908,189942.6604,77.95,51.97,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250205,64.22,65.57,63.41,64.96,63.32,1.64,2.59,29206.67,188473.606,10.6252,10.6252,0.68,54.4384,44.3534,5.2143,7.912,6.6171,,,11593.188,2748.8084,2748.8084,753093.4925,178562.5937,75.98,50.66,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250127,66.67,66.99,63.3,63.32,66.67,-3.35,-5.0247,34338.69,221762.89,12.4922,12.4922,0.76,53.0641,43.2336,5.0826,7.7122,6.45,,,11593.188,2748.8084,2748.8084,734080.6642,174054.5479,80.0,53.34,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250124,67.02,67.99,65.34,66.67,68.0,-1.33,-1.9559,47207.35,313164.458,17.1738,17.1738,0.99,55.8715,45.5209,5.3515,8.1203,6.7913,,,11593.188,2748.8084,2748.8084,772917.844,183263.056,81.6,54.4,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250123,67.2,69.69,66.98,68.0,66.76,1.24,1.8574,53420.0,367542.336,19.4339,19.4339,0.93,56.9861,46.429,5.4583,8.2822,6.9267,,,11593.188,2748.8084,2748.8084,788336.784,186918.9712,80.11,53.41,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250122,67.5,68.48,66.45,66.76,67.88,-1.12,-1.65,35982.24,243029.122,13.0901,13.0901,0.53,55.9469,45.5824,5.3588,8.1312,6.8004,,,11593.188,2748.8084,2748.8084,773961.2309,183510.4488,81.46,54.3,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250121,69.2,69.4,66.69,67.88,69.22,-1.34,-1.9359,44049.55,298108.643,16.025,16.025,0.6,56.8855,46.3471,5.4487,8.2676,6.9145,,,11593.188,2748.8084,2748.8084,786945.6014,186589.1142,83.06,55.38,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250120,68.85,69.72,68.03,69.22,68.85,0.37,0.5374,45947.57,316705.908,16.7155,16.7155,0.61,58.0085,47.262,5.5562,8.4308,7.051,,,11593.188,2748.8084,2748.8084,802480.4734,190272.5174,82.62,55.08,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250117,70.0,70.29,68.03,68.85,71.35,-2.5,-3.5039,58953.03,407987.724,21.4468,21.4468,0.75,57.6984,47.0094,5.5265,8.3858,7.0133,,,11593.188,2748.8084,2748.8084,798190.9938,189255.4583,85.62,57.08,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250116,70.0,75.05,69.61,71.35,70.58,0.77,1.091,103279.38,747471.43,37.5724,37.5724,1.43,59.7935,48.7163,5.7272,8.6903,7.268,,,11593.188,2748.8084,2748.8084,827173.9638,196127.4793,84.7,56.46,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250115,68.1,72.69,67.45,70.58,68.48,2.1,3.0666,85040.72,593152.395,30.9373,30.9373,1.37,59.1482,48.1906,5.6654,8.5965,7.1896,,,11593.188,2748.8084,2748.8084,818247.209,194010.8969,82.18,54.78,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250114,64.6,68.48,63.8,68.48,66.24,2.24,3.3816,71965.94,483327.404,26.1808,26.1808,1.28,57.3883,46.7568,5.4968,8.3407,6.9756,,,11593.188,2748.8084,2748.8084,793901.5142,188238.3992,79.49,52.99,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250113,66.12,70.09,66.01,66.24,68.1,-1.86,-2.7313,55851.64,378165.749,20.3185,20.3185,1.03,55.5111,45.2273,5.317,8.0679,6.7475,,,11593.188,2748.8084,2748.8084,767932.7731,182081.0684,81.72,54.48,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250110,66.01,70.49,65.41,68.1,67.19,0.91,1.3544,78193.39,530545.382,28.4463,28.4463,1.59,57.0699,46.4973,5.4663,8.2944,6.9369,,,11593.188,2748.8084,2748.8084,789496.1028,187193.852,80.63,53.75,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250109,63.0,67.49,61.98,67.19,63.45,3.74,5.8944,69876.45,460922.658,25.4206,25.4206,1.73,56.3072,45.876,5.3933,8.1836,6.8442,,,11593.188,2748.8084,2748.8084,778946.3017,184692.4364,76.14,50.76,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250108,62.8,63.84,61.7,63.45,63.97,-0.52,-0.8129,33622.88,211312.533,12.2318,12.2318,0.84,53.173,43.3224,5.0931,7.7281,6.4633,,,11593.188,2748.8084,2748.8084,735587.7786,174411.893,76.76,51.18,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250107,62.47,64.55,61.38,63.97,63.1,0.87,1.3788,44189.84,278698.119,16.076,16.076,1.19,53.6088,43.6774,5.1348,7.7914,6.5162,,,11593.188,2748.8084,2748.8084,741616.2364,175841.2733,75.72,50.48,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250106,61.14,64.11,58.55,63.1,61.65,1.45,2.352,46063.39,286375.959,16.7576,16.7576,1.27,52.8797,43.0834,5.065,7.6854,6.4276,,,11593.188,2748.8084,2748.8084,731530.1628,173449.81,73.98,49.32,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250103,61.51,65.99,60.75,61.65,61.16,0.49,0.8012,51587.74,326690.196,18.7673,18.7673,1.35,51.6646,42.0934,4.9486,7.5088,6.2799,,,11593.188,2748.8084,2748.8084,714720.0402,169464.0379,73.39,48.93,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20250102,62.2,63.13,60.45,61.16,62.28,-1.12,-1.7983,26961.07,166700.965,9.8083,9.8083,0.64,51.2539,41.7588,4.9093,7.4491,6.23,,,11593.188,2748.8084,2748.8084,709039.3781,168117.1217,74.74,49.82,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20241231,65.19,65.47,62.17,62.28,64.86,-2.58,-3.9778,31839.35,201619.537,11.583,11.583,0.68,52.1925,42.5235,4.9992,7.5856,6.3441,,,11593.188,2748.8084,2748.8084,722023.7486,171195.7872,77.83,51.89,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20241230,67.0,67.0,64.84,64.86,67.25,-2.39,-3.5539,28564.74,187228.171,10.3917,10.3917,0.56,54.3546,44.2851,5.2063,7.8998,6.6069,,,11593.188,2748.8084,2748.8084,751934.1737,178287.7128,80.7,53.8,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20241227,68.01,68.3,66.78,67.25,68.5,-1.25,-1.8248,43113.27,291527.925,15.6843,15.6843,0.85,56.3575,45.9169,5.3981,8.1909,6.8503,,,11593.188,2748.8084,2748.8084,779641.893,184857.3649,82.2,54.8,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20241226,66.3,68.95,65.11,68.5,66.26,2.24,3.3806,59961.55,408186.758,21.8137,21.8137,1.25,57.4051,46.7704,5.4984,8.3431,6.9777,,,11593.188,2748.8084,2748.8084,794133.378,188293.3754,79.51,53.01,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20241225,65.62,67.54,64.51,66.26,66.74,-0.48,-0.7192,46127.46,304550.514,16.7809,16.7809,0.96,55.5279,45.241,5.3186,8.0703,6.7495,,,11593.188,2748.8084,2748.8084,768164.6369,182136.0446,80.09,53.39,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20241224,64.4,66.75,62.72,66.74,64.04,2.7,4.2161,54652.04,354209.317,19.8821,19.8821,1.16,55.9301,45.5687,5.3572,8.1288,6.7984,,,11593.188,2748.8084,2748.8084,773729.3671,183455.4726,76.85,51.23,1.0
301622,英思特,矿物制品,内蒙,20241204,301622.SZ,20241223,66.96,67.76,64.01,64.04,67.31,-3.27,-4.8581,49280.82,324774.17,17.9281,17.9281,0.98,53.6675,43.7252,5.1404,7.7999,6.5234,,,11593.188,2748.8084,2748.8084,742427.7595,176033.6899,80.77,53.85,1.0
